代码,名称,公告标题,公告类型,公告日期,网址
301488,豪恩汽电,3-3上市保荐书(申报稿)(深圳市豪恩汽车电子装备股份有限公司),创业板再融资上市保荐书申报稿,2025-10-17,https://data.eastmoney.com/notices/detail/301488/AN202510171763950597.html
300031,宝通科技,宝通科技:关于完成工商变更登记并换取营业执照的公告,公司注册资本变更,2025-10-17,https://data.eastmoney.com/notices/detail/300031/AN202510171763947452.html
300382,斯莱克,斯莱克:2025年第三次临时股东会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300382/AN202510171763947372.html
300382,斯莱克,斯莱克:第六届董事会第十二次会议决议公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300382/AN202510171763947370.html
300382,斯莱克,斯莱克:江苏立泰律师事务所关于苏州斯莱克精密设备股份有限公司2025年第三次临时股东会的法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/300382/AN202510171763947368.html
300382,斯莱克,斯莱克:关于非独立董事辞职暨选举职工代表董事及补选董事会审计委员会委员的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300382/AN202510171763947369.html
301123,奕东电子,奕东电子:关于控股股东、实际控制人及其一致行动人持股比例被动稀释触及1%整数倍的公告,其他,2025-10-17,https://data.eastmoney.com/notices/detail/301123/AN202510171763941034.html
301219,腾远钴业,腾远钴业:关于持股5%以上股东股份减持至5%暨权益变动的提示性公告,权益变动报告书,2025-10-17,https://data.eastmoney.com/notices/detail/301219/AN202510171763940977.html
301219,腾远钴业,腾远钴业:简式权益变动报告书,权益变动报告书,2025-10-17,https://data.eastmoney.com/notices/detail/301219/AN202510171763940976.html
000061,农产品,农 产 品:000061农产品2025年10月16日投资者关系活动记录表,调研活动,2025-10-17,https://data.eastmoney.com/notices/detail/000061/AN202510171763938258.html
000598,兴蓉环境,兴蓉环境:2025年10月17日投资者关系活动记录表,调研活动,2025-10-17,https://data.eastmoney.com/notices/detail/000598/AN202510171763938257.html
300067,安诺其,安诺其:关于公司监事提前终止减持计划的公告,股东/实际控制人股份减持,2025-10-17,https://data.eastmoney.com/notices/detail/300067/AN202510171763937760.html
300249,依米康,依米康:关于控股股东、实际控制人拟协议转让部分股份暨股东权益变动的提示性公告,权益变动报告书,2025-10-17,https://data.eastmoney.com/notices/detail/300249/AN202510171763932548.html
300249,依米康,依米康:简式权益变动报告书(川发证券基金),权益变动报告书,2025-10-17,https://data.eastmoney.com/notices/detail/300249/AN202510171763932546.html
300249,依米康,依米康:简式权益变动报告书(孙屹峥),权益变动报告书,2025-10-17,https://data.eastmoney.com/notices/detail/300249/AN202510171763932547.html
300007,汉威科技,汉威科技:关于公司筹划境外发行股份(H股)并在香港联合交易所有限公司上市的提示性公告,其他,2025-10-17,https://data.eastmoney.com/notices/detail/300007/AN202510171763932532.html
300007,汉威科技,汉威科技:第六届董事会第二十四次会议决议公告,董事会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300007/AN202510171763932530.html
300007,汉威科技,汉威科技:关于对外投资收购股权并增资暨与专业投资机构共同投资的公告,对外项目投资,2025-10-17,https://data.eastmoney.com/notices/detail/300007/AN202510171763932529.html
300461,田中精机,田中精机:中国国际金融股份有限公司关于浙江田中精机股份有限公司股东向特定机构投资者询价转让股份相关资格的核查意见,询价转让核查报告/意见,2025-10-17,https://data.eastmoney.com/notices/detail/300461/AN202510171763932531.html
300461,田中精机,田中精机:浙江田中精机股份有限公司股东询价转让计划书,询价转让计划书,2025-10-17,https://data.eastmoney.com/notices/detail/300461/AN202510171763932533.html
688166,博瑞医药,关于终止对博瑞生物医药(苏州)股份有限公司向特定对象发行股票审核的决定,科创板再融资审核终止审核通知,2025-10-17,https://data.eastmoney.com/notices/detail/688166/AN202510171763928635.html
300059,东方财富,东方财富:中国国际金融股份有限公司关于东方财富信息股份有限公司股东向特定机构投资者询价转让股份的核查报告,询价转让核查报告/意见,2025-10-17,https://data.eastmoney.com/notices/detail/300059/AN202510171763928638.html
300059,东方财富,东方财富:东方财富信息股份有限公司股东询价转让结果报告书暨持股5%以上股东权益变动触及1%整数倍的提示性公告,权益变动报告书,2025-10-17,https://data.eastmoney.com/notices/detail/300059/AN202510171763928639.html
920065,千岸科技,千岸科技:千岸科技及兴业证券关于第一轮问询的回复,北交所发行上市问询与回复,2025-10-17,https://data.eastmoney.com/notices/detail/920065/AN202510171763928625.html
920065,千岸科技,千岸科技:容诚会计师事务所(特殊普通合伙)关于千岸科技第一轮问询函的回复,北交所发行上市问询与回复,2025-10-17,https://data.eastmoney.com/notices/detail/920065/AN202510171763928626.html
920065,千岸科技,千岸科技:北京市中伦律师事务所关于千岸科技的补充法律意见书(一),北交所发行上市法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/920065/AN202510171763928624.html
920090,*ST同辉,关于给予同辉佳视(北京)信息技术股份有限公司及相关责任主体纪律处分的决定,北交所纪律处罚,2025-10-17,https://data.eastmoney.com/notices/detail/920090/AN202510171763928587.html
301018,申菱环境,申菱环境:关于股东减持股份实施情况公告,股东/实际控制人股份减持,2025-10-17,https://data.eastmoney.com/notices/detail/301018/AN202510171763928583.html
300773,拉卡拉,拉卡拉:拉卡拉支付股份有限公司关于2025年中期权益分派实施公告,分配方案实施,2025-10-17,https://data.eastmoney.com/notices/detail/300773/AN202510171763928582.html
301376,致欧科技,致欧科技:关于2024年限制性股票激励计划预留授予部分第一个归属期归属结果暨股份上市的公告,限售股份上市流通,2025-10-17,https://data.eastmoney.com/notices/detail/301376/AN202510171763928561.html
300348,长亮科技,长亮科技:关于控股股东部分股份质押以及解除质押的公告,股份质押、冻结,2025-10-17,https://data.eastmoney.com/notices/detail/300348/AN202510171763924156.html
300757,罗博特科,罗博特科:关于签订日常经营重大合同的公告,重大合同,2025-10-17,https://data.eastmoney.com/notices/detail/300757/AN202510171763924084.html
301042,安联锐视,安联锐视:关于持股5%以上股东及其一致行动人减持计划实施完成的公告,股东/实际控制人股份减持,2025-10-17,https://data.eastmoney.com/notices/detail/301042/AN202510171763924092.html
300144,宋城演艺,宋城演艺:关于2023年限制性股票激励计划第二类限制性股票首次授予部分归属结果暨股份上市的公告,限售股份上市流通,2025-10-17,https://data.eastmoney.com/notices/detail/300144/AN202510171763922327.html
300893,松原安全,松原安全:2025年半年度资本公积金转增股本实施公告,分配方案实施,2025-10-17,https://data.eastmoney.com/notices/detail/300893/AN202510171763922331.html
301180,万祥科技,万祥科技:关于苏州万祥科技股份有限公司2025年第一次临时股东会的法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920627.html
301180,万祥科技,万祥科技:董事会秘书工作细则,议事规则/实施细则,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920621.html
301180,万祥科技,万祥科技:重大事项内部报告制度,管理办法/制度,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920613.html
301180,万祥科技,万祥科技:董事和高级管理人员所持本公司股份及其变动管理制度,管理办法/制度,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920619.html
301180,万祥科技,万祥科技:第三届董事会第一次会议决议公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920616.html
301180,万祥科技,万祥科技:苏州万祥科技股份有限公司离任董监高持股及减持承诺事项的说明,其他,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920609.html
301180,万祥科技,万祥科技:提名委员会工作细则,议事规则/实施细则,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920620.html
301180,万祥科技,万祥科技:总经理工作细则,议事规则/实施细则,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920626.html
301180,万祥科技,万祥科技:关于完成董事会换届选举及聘任高级管理人员的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920618.html
301180,万祥科技,万祥科技:审计委员会工作细则,议事规则/实施细则,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920622.html
301180,万祥科技,万祥科技:第三届董事会独立董事专门会议2025年第一次会议决议,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920617.html
301180,万祥科技,万祥科技:2025年第一次临时股东会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920623.html
301180,万祥科技,万祥科技:内部审计制度,管理办法/制度,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920615.html
301180,万祥科技,万祥科技:薪酬与考核委员会工作细则,议事规则/实施细则,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920624.html
301180,万祥科技,万祥科技:关于选举第三届董事会职工代表董事的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920625.html
301180,万祥科技,万祥科技:战略委员会工作细则,议事规则/实施细则,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920611.html
301180,万祥科技,万祥科技:舆情管理制度,管理办法/制度,2025-10-17,https://data.eastmoney.com/notices/detail/301180/AN202510171763920610.html
300845,捷安高科,捷安高科:2025年第一次临时股东大会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300845/AN202510171763920597.html
300747,锐科激光,锐科激光:武汉锐科光纤激光技术股份有限公司提名独立董事候选人的提示性公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300747/AN202510171763920598.html
300845,捷安高科,捷安高科:北京市通商律师事务所关于郑州捷安高科股份有限公司2025年第一次临时股东大会法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/300845/AN202510171763920583.html
301121,紫建电子,紫建电子:第三届董事会第一次会议决议公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301121/AN202510171763918333.html
301121,紫建电子,紫建电子:广东信达律师事务所关于重庆市紫建电子股份有限公司2025年第三次临时股东会的法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/301121/AN202510171763918327.html
301121,紫建电子,紫建电子:2025年第三次临时股东会会议决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/301121/AN202510171763918325.html
301121,紫建电子,紫建电子:关于完成董事会换届选举及聘任高级管理人员的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301121/AN202510171763918331.html
301121,紫建电子,紫建电子:关于选举职工代表董事的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301121/AN202510171763918332.html
300857,协创数据,协创数据:关于变更部分募投项目实施地点的进展公告,变更募集资金投资项目,2025-10-17,https://data.eastmoney.com/notices/detail/300857/AN202510171763915747.html
001369,双欣材料,深交所上市审核委员会2025年第24次审议会议公告,深主板发行上市审核上市委会议公告,2025-10-17,https://data.eastmoney.com/notices/detail/001369/AN202510171763915684.html
000987,越秀资本,越秀资本:广州越秀资本控股集团股份有限公司2025年面向专业投资者公开发行公司债券(第三期)发行结果公告,其他,2025-10-17,https://data.eastmoney.com/notices/detail/000987/AN202510171763915722.html
001369,双欣材料,3-1-2发行保荐书(上会稿)(内蒙古双欣环保材料股份有限公司),深主板发行上市发行保荐书,2025-10-17,https://data.eastmoney.com/notices/detail/001369/AN202510171763915687.html
001369,双欣材料,3-2-1财务报告及审计报告(上会稿)(内蒙古双欣环保材料股份有限公司),深主板发行上市审计报告,2025-10-17,https://data.eastmoney.com/notices/detail/001369/AN202510171763915688.html
001369,双欣材料,3-3-1法律意见书(上会稿)(内蒙古双欣环保材料股份有限公司),深主板发行上市法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/001369/AN202510171763915689.html
001369,双欣材料,1-1招股说明书(上会稿)(内蒙古双欣环保材料股份有限公司),深主板发行上市招股说明书上会稿,2025-10-17,https://data.eastmoney.com/notices/detail/001369/AN202510171763915685.html
300579,数字认证,数字认证:2025年第三次临时股东大会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300579/AN202510171763915707.html
300579,数字认证,数字认证:关于选举产生职工代表董事的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300579/AN202510171763915706.html
300579,数字认证,数字认证:2025年第三次临时股东大会法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/300579/AN202510171763915702.html
300579,数字认证,数字认证:关于取消监事会暨全体监事离任的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300579/AN202510171763915704.html
001369,双欣材料,3-1-3上市保荐书(上会稿)(内蒙古双欣环保材料股份有限公司),深主板发行上市上市保荐书,2025-10-17,https://data.eastmoney.com/notices/detail/001369/AN202510171763915686.html
301581,黄山谷捷,黄山谷捷:2025年第二次临时股东大会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/301581/AN202510171763914313.html
301581,黄山谷捷,黄山谷捷:第二届董事会第一次会议决议公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301581/AN202510171763914346.html
301581,黄山谷捷,黄山谷捷:安徽天禾律师事务所关于黄山谷捷股份有限公司2025年度第二次临时股东大会之法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/301581/AN202510171763914334.html
301369,联动科技,联动科技:关于控股股东、实际控制人及其一致行动人减持股份的预披露公告,股东/实际控制人股份减持,2025-10-17,https://data.eastmoney.com/notices/detail/301369/AN202510171763914316.html
301581,黄山谷捷,黄山谷捷:关于董事会完成换届选举并聘任高级管理人员、证券事务代表及内审部门负责人的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/301581/AN202510171763914308.html
300017,网宿科技,网宿科技:关于使用自有资金购买理财产品的进展公告,投资理财,2025-10-17,https://data.eastmoney.com/notices/detail/300017/AN202510171763914326.html
300655,晶瑞电材,晶瑞电材:关于晶瑞转2恢复转股的提示性公告,其他,2025-10-17,https://data.eastmoney.com/notices/detail/300655/AN202510171763914330.html
300999,金龙鱼,金龙鱼:关于转让全资子公司股权后被动形成财务资助的公告,获得补贴（资助）,2025-10-17,https://data.eastmoney.com/notices/detail/300999/AN202510171763914306.html
300613,富瀚微,富瀚微:关于股东持股比例变动触及1%整数倍暨减持计划实施完成的公告,股东/实际控制人股份减持,2025-10-17,https://data.eastmoney.com/notices/detail/300613/AN202510171763914268.html
301516,中远通,中远通:2025年第四次临时股东大会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/301516/AN202510171763912886.html
301516,中远通,中远通:北京市金杜(深圳)律师事务所关于深圳市核达中远通电源技术股份有限公司2025年第四次临时股东大会之法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/301516/AN202510171763912879.html
688785,恒运昌,深圳市恒运昌真空技术股份有限公司科创板首次公开发行股票招股说明书(申报稿),科创板发行上市招股说明书申报稿,2025-10-17,https://data.eastmoney.com/notices/detail/688785/AN202510171763910217.html
300067,安诺其,安诺其:关于选举产生第六届董事会职工代表董事的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300067/AN202510171763912859.html
300067,安诺其,安诺其:北京炜衡(上海)律师事务所关于上海安诺其集团股份有限公司2025年第一次临时股东大会法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/300067/AN202510171763912864.html
300067,安诺其,安诺其:2025年第一次临时股东大会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300067/AN202510171763910255.html
300731,科创新源,科创新源:2025年10月16日、10月17日投资者关系活动记录表,调研活动,2025-10-17,https://data.eastmoney.com/notices/detail/300731/AN202510171763911406.html
002047,宝鹰股份,深交所:*ST宝鹰_监管函,深交所股票监管函,2025-10-17,https://data.eastmoney.com/notices/detail/002047/AN202510171763910197.html
301266,宇邦新材,宇邦新材:关于使用部分闲置募集资金进行现金管理及以协定存款方式存放募集资金的公告,投资理财,2025-10-17,https://data.eastmoney.com/notices/detail/301266/AN202510171763910204.html
301266,宇邦新材,宇邦新材:第四届监事会第十六次会议决议公告,监事会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/301266/AN202510171763910213.html
301266,宇邦新材,宇邦新材:第四届董事会第二十一次会议决议公告,董事会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/301266/AN202510171763910207.html
301266,宇邦新材,宇邦新材:中信建投证券股份有限公司关于苏州宇邦新型材料股份有限公司使用部分闲置募集资金进行现金管理及以协定存款方式存放募集资金的核查意见,保荐/核查意见,2025-10-17,https://data.eastmoney.com/notices/detail/301266/AN202510171763910209.html
300909,汇创达,汇创达:北京市康达律师事务所关于深圳市汇创达科技股份有限公司2025年第三次临时股东会的法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/300909/AN202510171763910186.html
300909,汇创达,汇创达:2025年第三次临时股东会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300909/AN202510171763910185.html
300140,节能环境,节能环境:2025-362025第三次临时股东会决议公告,股东大会决议公告,2025-10-17,https://data.eastmoney.com/notices/detail/300140/AN202510171763908863.html
300140,节能环境,节能环境:2025-37关于变更董事的公告,高管人员任职变动,2025-10-17,https://data.eastmoney.com/notices/detail/300140/AN202510171763908858.html
300140,节能环境,节能环境:关于中节能环境保护股份有限公司2025年第三次临时股东会的法律意见书,法律意见书,2025-10-17,https://data.eastmoney.com/notices/detail/300140/AN202510171763908860.html
300661,圣邦股份,圣邦股份:关于公司控股股东的一致行动人股份减持计划的预披露公告,股东/实际控制人股份减持,2025-10-17,https://data.eastmoney.com/notices/detail/300661/AN202510171763908871.html
301178,天亿马,天亿马:关于使用部分闲置募集资金(含超募资金)进行现金管理到期赎回的公告,投资理财,2025-10-17,https://data.eastmoney.com/notices/detail/301178/AN202510171763908869.html
